LAB	EXP	original_es	original_ci_lower	original_ci_upper	replication_es	ci_lower	ci_upper	log_es_ratio_individual	es_ratio_individual	pvalue	t_score_individual	t_pvalue	original_cv	replication_cv	subjective_success	ma_only
LAB78	PCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	0.23303306842085988	-0.15290297472371592	0.6189691115654358	0.1619750223717301	1.1758308714877905	0.22817435338043832	0.8507133217143091	NA	0.3571534736023735	-5.526130584104362	TRUE	FALSE
LAB9	PCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	0.030766532862949388	-0.36547863456280466	0.42701170028870367	0.3642415579296406	1.4394218759343564	0.8757478069737221	0.10915688020463409	NA	0.3571534736023735	-39.4517394089113	FALSE	FALSE
LAB39	PCR139	1.5830939370944985	0.8828518324468417	2.2833360417421553	-1.545718212648679	-2.4489223029517353	-0.6425141223456224	3.128812149743178	22.846824811037028	0.007904887789935505	-3.1567738375002574	NA	0.31412417230980877	0.6210506003463211	FALSE	FALSE
LAB48	PCR139	1.5830939370944985	0.8828518324468417	2.2833360417421553	-1.1379166214192429	-2.111269981886181	-0.1645632609523048	2.7210105585137416	15.19567060274051	0.031774931091820925	-2.283189352086503	NA	0.31412417230980877	0.8586744174965022	FALSE	FALSE
LAB12	PCR147	11.179030546210162	10.248727248419838	12.109333844000487	7.546986501936685	6.885410166751753	8.208562837121615	3.632044044273478	37.78998212201174	1.1117503012375152e-7	19.24929814453611	NA	0.5296120111352945	-0.11387032544433773	TRUE	FALSE
LAB8	PCR147	11.179030546210162	10.248727248419838	12.109333844000487	2.188681537336084	1.328148825183955	3.0492142494882137	8.990349008874079	8025.257292653284	8.930006231442563e-4	4.3631749525755925	NA	0.5296120111352945	-0.5023690014995879	TRUE	FALSE
LAB48	PCR158	-1.016111067156366	-1.4715214694017373	-0.5607006649109947	0.5226329741421977	-0.3022084894747072	1.3474744377591026	1.5387440412985636	4.658735415746472	0.18110590003088162	-1.0185732609657863	NA	0.28767059516899696	-2.1519550220816566	FALSE	FALSE
LAB89	PCR158	-1.016111067156366	-1.4715214694017373	-0.5607006649109947	-0.014093992671386073	-0.46141618085267416	0.43322819550990216	1.00201707448498	2.72377033888451	0.9390961130131075	0.055584643265092736	NA	0.28767059516899696	39.433982401213235	FALSE	FALSE
LAB22	PCR16	3.585516941118783	3.5629977286619647	3.6080361535756014	0.38508176697774676	-0.5877779177576262	1.3579414517131199	3.2004351741410364	24.54320844314508	0.2306617890551518	1.1804959613664963	NA	0.0124743157880881	-1.4382572787926293	FALSE	FALSE
LAB43	PCR16	3.585516941118783	3.5629977286619647	3.6080361535756014	0.5747345372142881	-1.7016951658829484	2.8511642403115243	3.010782403904495	20.303279077299734	0.39083815803299304	0.7529650328808443	NA	0.0124743157880881	-2.2548947625425115	FALSE	FALSE
LAB32	PCR166	1.141992584298335	0.4859371531718364	1.7980480154248335	0.2581973247585781	-1.8889432145147398	2.405337864031896	0.8837952595397569	2.4200670818079404	0.7552417267901722	0.23142740715256968	NA	0.21664148664235436	-7.336455651086068	TRUE	FALSE
LAB36	PCR166	1.141992584298335	0.4859371531718364	1.7980480154248335	0.1940041942033883	-1.1054916049060484	1.493499993312825	0.9479883900949466	2.580513448280606	0.6928258892143286	0.29608024934725435	NA	0.21664148664235436	-5.7344483894613365	FALSE	FALSE
LAB28	PCR184	0.3357576956833441	0.08780440956760124	0.583710981799087	-0.0513252257165071	-1.1783368755547767	1.0756864241217625	0.38708292139985123	1.4726786027815104	0.9149058965526848	-0.07724070837747747	NA	0.12851127828150674	-33.57710361211407	FALSE	FALSE
LAB35	PCR184	0.3357576956833441	0.08780440956760124	0.583710981799087	-0.20938252853514236	-0.4591713586866453	0.04040630161636072	0.5451402242184865	1.7248502311951839	0.08930887925221834	-1.3398400914331665	NA	0.12851127828150674	-2.194869708115711	FALSE	FALSE
LAB36	PCR23	0.9985288301111273	-0.06369997989516474	2.0607576401174192	0.8090471653760731	0.1024692244077813	1.5156251063443649	0.18948166473505412	1.2086229633640202	0.027770759901005474	1.7045647430286206	NA	0.4239445466142292	-1.6265669776282752	TRUE	FALSE
LAB39	PCR23	0.9985288301111273	-0.06369997989516474	2.0607576401174192	-0.19841338043528461	-1.621912482366006	1.225085721495437	1.1969422105464118	3.3099802100902878	0.7626658333212284	-0.21508085895923734	NA	0.4239445466142292	12.890913378606387	FALSE	FALSE
LAB32	PCR29	0.719038594492687	-0.07889203238969367	1.5169692213750676	0.1421539674553238	-0.2962294259254979	0.5805373608361455	0.5768846270373632	1.7804829131606084	0.47857437065161557	0.5139927361254292	NA	0.31806831003834835	5.394217714320362	TRUE	FALSE
LAB23	PCR35	0.31709595765807425	0.05908774984904519	0.5751041654671033	-1.0283118480574311	-5.9495981280869055	3.892974431972044	1.3454078057155054	3.8397520942075354	0.579688780963658	NA	NA	0.13929078358710756	-4.029655247451967	FALSE	TRUE
LAB28	PCR35	0.31709595765807425	0.05908774984904519	0.5751041654671033	0.27611332385982074	-0.6412869805254168	1.1935136282450582	0.04098263379825351	1.041834012688727	0.5288108868758518	0.44776829270478796	NA	0.13929078358710756	6.192016646582298	FALSE	FALSE
LAB34	PCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	-3.101833633005756	-5.425666405808111	-0.7780008602033998	3.9604952520432746	52.48331198124668	0.014106124379814617	-2.070554036034192	NA	0.28453377149326475	1.1596568966173246	FALSE	FALSE
LAB39	PCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	0.3113386086015077	-0.40359983157216384	1.0262770487751791	0.547323010436011	1.7286193225709807	0.3516776062703255	0.6796624816886525	NA	0.28453377149326475	-3.5328303862531465	FALSE	FALSE
LAB55	PCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	-0.5843615813887308	-2.4687885099050657	1.3000653471276036	1.4430232004262495	4.23347513387438	0.46909672540682823	-0.5391367341769253	NA	0.28453377149326475	4.453661039015614	TRUE	FALSE
LAB41	PCR69	0.47000362924573563	0.26816744016602123	0.67183981832545	2.772588722239784	-11.785977751378011	17.33115519585758	-2.302585092994048	0.09999999999999976	0.49866209705855014	0.5679741822376841	NA	0.07071067811865477	-2.989320574980205	FALSE	FALSE
LAB8	PCR69	0.47000362924573563	0.26816744016602123	0.67183981832545	0.34272277261019546	0.019449885751098624	0.6659956594692921	0.12728085663554017	1.1357359519703307	0.04485102921696331	3.1618075879131777	NA	0.07071067811865477	-0.5369893207642237	FALSE	FALSE
LAB54	ALTMTT13	-0.2043340640772224	-0.29538806196775036	-0.11328006618669442	-0.05607727219829994	-0.6847825170897405	0.5726279726931406	0.14825679187892246	1.1598106880918782	0.8339076112080663	0.21916569233364103	NA	0.062372624695126694	0.36275972591323025	TRUE	FALSE
LAB72	ALTMTT13	-0.2043340640772224	-0.29538806196775036	-0.11328006618669442	-0.00246078253982349	-2.491251955688126	2.4863303906084795	0.20187328153739892	1.2236929337989095	0.9981473245133978	0.0024205226231135937	NA	0.062372624695126694	1.4378107997445708	FALSE	FALSE
LAB1	ALTMTT18	0.18148787604537725	0.02964287175361338	0.33333288033714115	-0.7035732127019231	-3.2297923591933655	1.8226459337895191	0.8850610887473003	2.4231324130879353	0.18124685921215436	NA	NA	0.06616292307220814	0.2785910304980409	FALSE	TRUE
LAB18	ALTMTT18	0.18148787604537725	0.02964287175361338	0.33333288033714115	-0.48598747043954993	-1.1201445833244565	0.1481696424453567	0.6674753464849272	1.9493097713097716	0.11281167284698376	-1.8131394682541686	NA	0.06616292307220814	0.42740908753300927	FALSE	FALSE
LAB33	ALTMTT18	0.18148787604537725	0.02964287175361338	0.33333288033714115	-0.8346352341534159	-1.0704859924059251	-0.5987844759009066	1.016123110198793	2.7624642074998476	8.946266600792568e-5	-8.479495194066795	NA	0.06616292307220814	0.18805155301691226	FALSE	FALSE
LAB31	ALTMTT28	-0.556287997842748	-0.766946186607351	-0.34562980907814483	-0.23025165021675312	-5.298645832759807	4.838142532326301	0.32603634762599487	1.3854657263476418	0.6887420399830069	NA	NA	0.082052543755814	0.3887019732838329	TRUE	TRUE
LAB60	ALTMTT28	-0.556287997842748	-0.766946186607351	-0.34562980907814483	-0.07436472183553858	-0.2763804480630768	0.12765100439199964	0.4819232760072094	1.6191855501556032	0.4022061436022585	0.9014051893703467	NA	0.082052543755814	0.11619173110839387	FALSE	FALSE
